file_name,file_path,line_number,assertion_code,line_count
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openpiton-master/piton/design/chip/tile/pico/rtl/picorv32.v,2206,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openpiton-master/piton/design/chip/tile/pico/rtl/picorv32.v,2209,assert(!mem_valid || mem_ready);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1391,assert property (p_power_down_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1398,assert property (p_power_down_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1404,assert property (p_power_down_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1413,assert property (p_power_up_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1419,assert property (p_power_up_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1426,assert property (p_power_up_urt);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1438,assert property (p_power_down_smc);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1445,assert property (p_power_down_smc);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1451,assert property (p_power_down_smc);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1460,assert property (p_power_up_smc);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1466,assert property (p_power_up_smc);,1
power_ctrl.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/uvm_ref_flow_1.1-main/designs/socv/rtl/rtl_lpw/power_ctrl/rtl/power_ctrl.v,1473,assert property (p_power_up_smc);,1
station.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/65HE06-main/src/core/station.v,229,assert( iop_status[0] == 1'b0 || iop_status[0] == 1'b1 );,1
station.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/65HE06-main/src/core/station.v,230,assert( iop_status[1] == 1'b0 || iop_status[1] == 1'b1 );,1
station.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/65HE06-main/src/core/station.v,231,assert( iop_status[2] == 1'b0 || iop_status[2] == 1'b1 );,1
station.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/65HE06-main/src/core/station.v,232,assert( r_ready == 1'b0 || r_ready == 1'b1 );,1
DW_lp_fifoctl_1c_df.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Project_CV-main/Multi-core_Processor_System/include/sim_ver/DW_lp_fifoctl_1c_df.v,1147,assert property (DW_re_reset_empty_flags) else if (`DW_LOCAL_SVA_MODE == 1) $warning;,2
DW_lp_fifoctl_1c_df.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Project_CV-main/Multi-core_Processor_System/include/sim_ver/DW_lp_fifoctl_1c_df.v,1152,assert property (DW_re_reset_empty_flags) else if (`DW_LOCAL_SVA_MODE == 1) $warning;,2
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2040,restrict property (resetn != $initstate);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2050,assert (mem_wstrb == 0);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2062,assert (ok);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2080,assert(mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2082,assert(mem_wstrb == 0);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2085,assert(mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2086,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2087,assert(mem_wdata == last_mem_la_wdata);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2088,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/VSD-Sky130-OpenLane-Workshop-main/src/picorv32a.v,2091,assert(!mem_valid || mem_ready);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2040,restrict property (resetn != $initstate);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2050,assert (mem_wstrb == 0);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2062,assert (ok);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2080,assert(mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2082,assert(mem_wstrb == 0);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2085,assert(mem_valid);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2086,assert(mem_addr == last_mem_la_addr);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2087,assert(mem_wdata == last_mem_la_wdata);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2088,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32a.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/picorv32a/rtl/picorv32a.v,2091,assert(!mem_valid || mem_ready);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1654,assert(f_nbits != 0);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1677,assert(f_nsent + spi_len + 6'h4 == f_nbits);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1679,assert(f_nsent + spi_len + 6'h1 == f_nbits);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1695,assert(!o_cs_n);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1711,assert(o_sck);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1736,assert(!o_cs_n);,1
wbqspiflash.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/wbqspiflash/rtl/wbqspiflash.v,1752,assert(f_nsent == f_nbits);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,398,assert(!o_busy);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,399,assert(!o_valid);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,400,assert(!o_err);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,402,assert(!r_busy);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,403,assert(!zero_divisor);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,404,assert(r_bit==0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,405,assert(!last_bit);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,406,assert(!pre_sign);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,407,assert(!r_z);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,408,assert(r_dividend==0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,409,assert(o_quotient==0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,410,assert(!r_c);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,411,assert(r_divisor==0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,423,assert(o_valid);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,434,assert(o_valid);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,438,assert(!pre_sign);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,442,assert(pre_sign);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,450,assert(o_busy);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,454,assert(!o_valid);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,462,assert(w_n == o_quotient[BW-1]);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,466,assert(!o_busy);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,493,assert(o_err);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,502,assert(r_divisor[BW-2:0] == 0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,511,assert(r_divisor[2*BW-2]==0);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,515,assert(o_quotient[0]);,1
zipdiv.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/openlane-examples-main/zipdiv/rtl/zipdiv.v,517,assert(!o_quotient[0]);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2040,restrict property (resetn != $initstate);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2050,assert (mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2062,assert (ok);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2080,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2082,assert(mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2085,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2086,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2087,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2088,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/Basys3_picosoc_withflash-master/src/picorv32.v,2091,assert(!mem_valid || mem_ready);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2106,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2109,restrict property (resetn != $initstate);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2119,assert (mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2131,assert (ok);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2149,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2150,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2151,assert(mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2154,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2155,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2156,assert(mem_wdata == last_mem_la_wdata);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2157,assert(mem_wstrb == last_mem_la_wstrb);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/caravel-lite-main/verilog/rtl/picorv32.v,2160,assert(!mem_valid || mem_ready);,1
counter_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/designs/counter/counter_tb.v,46,"assert(out == counter[5:2], out);",1
clock_gen_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/clock_gen/clock_gen_tb.v,113,"assert(out[i] == counter_pll[3], out[i]);",1
clock_gen_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/clock_gen/clock_gen_tb.v,130,"assert(out[i + 4] == counter_mmcm[3], out[i + 4]);",1
ram36_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram36/ram36_tb.v,86,"assert(tx == rx, tx);",1
ram36_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram36/ram36_tb.v,103,"assert(check_counter != i || led == ram[i], led);",1
obuftds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/obuftds_tb.v,50,"assert(sw != 2'b00 || diff_n === 1 && diff_p == 0, sw);",1
obuftds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/obuftds_tb.v,51,"assert(sw != 2'b01 || diff_n === 0 && diff_p == 1, sw);",1
obuftds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/obuftds_tb.v,52,"assert(sw[1] != 1'b1 || diff_n === 1'bz && diff_p == 1'bz, sw);",1
ibufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/ibufds_tb.v,54,"assert(sig == led, sig);",1
iobufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/iobufds_tb.v,55,"assert(sw != 2'b00 || diff_n === 1 && diff_p == 0, sw);",1
iobufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/iobufds_tb.v,56,"assert(sw != 2'b01 || diff_n === 0 && diff_p == 1, sw);",1
iobufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/iobufds_tb.v,57,"assert(sw[1] != 1'b1 || led === sw[0], sw);",1
obufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/obufds_tb.v,50,"assert(sw != 1'b0 || diff_n === 1 && diff_p == 0, sw);",1
obufds_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/diff_io/obufds_tb.v,51,"assert(sw != 1'b1 || diff_n === 0 && diff_p == 1, sw);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,57,"assert(sw != 3'd0 || led === check[0], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,58,"assert(sw != 3'd1 || led === check[1], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,59,"assert(sw != 3'd2 || led === check[2], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,60,"assert(sw != 3'd3 || led === check[3], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,61,"assert(sw != 3'd4 || led === check[4], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,62,"assert(sw != 3'd5 || led === check[5], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,63,"assert(sw != 3'd6 || led === check[6], led);",1
iobuf_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/iobuf_tb.v,64,"assert(sw != 3'd7 || led === check[7], led);",1
obuft_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/obuft_tb.v,48,"assert(sw[1] != 1 || jc1 === 1'bz, sw);",1
obuft_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/obuft_tb.v,49,"assert(sw != 2'b00 || jc1 === 1'b0, sw);",1
obuft_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/sing_io/obuft_tb.v,50,"assert(sw != 2'b01 || jc1 === 1'b1, sw);",1
wire_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/wire/wire_tb.v,45,"assert(out == in, out);",1
ram_36bit_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram_36bit/ram_36bit_tb.v,91,"assert(tx == rx, tx);",1
ram_36bit_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram_36bit/ram_36bit_tb.v,117,"assert(check_counter != i || state == 1'b0 && led == ram[i][15:0] || state == 1'b1 && led == ram[i][31:16], led);",1
ram_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram/ram_tb.v,86,"assert(tx == rx, tx);",1
ram_tb.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/tests/features/ram/ram_tb.v,103,"assert(check_counter != i || led == ram[i], led);",1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2037,restrict property (|last_mem_nowait || mem_ready || !mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2040,restrict property (resetn != $initstate);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2050,assert (mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2062,assert (ok);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2080,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2081,assert(mem_addr == last_mem_la_addr);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2082,assert(mem_wstrb == 0);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2085,assert(mem_valid);,1
picorv32.v,/home/zhaiqingchen/assertion_workspace/dataset/verilog-repos2/2021/4/fpga-interchange-tests-main/third_party/picosoc/picorv32.v,2086,assert(mem_addr == last_mem_la_addr);,1
